lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
AATF	-0.024	0.008	0.04	0.613	0.458	0.795	0.016	0	0	1	1	1	3
AATK	-0.013	0.037	0.088	0.15	1.9	0.593	0.026	0	0	1	1	1	4
ABAT	-0.047	-0.016	0.014	0.293	1.372	0.503	0.015	0	0	1	1	1	3
ABCA1	-0.105	-0.026	0.054	0.528	1.129	0.77	0.041	0	0	1	1	1	4
ABCA2	-0.017	0.052	0.121	0.142	0.676	0.879	0.035	0	0	1	1	1	4
ABCA3	-0.045	0	0.044	0.987	5.931	0.115	0.023	0.001	49.417	1.977	1	1	4
ABCA5	-0.081	-0.034	0.012	0.145	1.264	0.532	0.024	0	0	1	1	1	3
ABCA7	-0.002	0	0.002	0.972	2.629	0.452	0.001	0	0	1	1	1	4
ABCB1	-0.037	-0.01	0.016	0.442	3.532	0.317	0.014	0	15.054	1.177	1	1	4
ABCB10	-0.042	-0.007	0.027	0.68	2.182	0.535	0.018	0	0	1	1	1	4
ABCB6	-0.017	0.022	0.06	0.272	0.12	0.942	0.02	0	0	1	1	1	3
ABCB7	-0.044	0.016	0.076	0.599	0.073	0.995	0.031	0	0	1	1	1	4
ABCB9	-0.034	0.007	0.048	0.754	1.334	0.721	0.021	0	0	1	1	1	4
ABCC10	-0.026	0.01	0.046	0.581	0.167	0.983	0.018	0	0	1	1	1	4
ABCC12	-0.004	0	0.004	0.987	0.671	0.88	0.002	0	0	1	1	1	4
ABCC5	-0.009	0.034	0.078	0.123	0.579	0.901	0.022	0	0	1	1	1	4
ABCC6	-0.065	-0.016	0.033	0.525	1.207	0.547	0.025	0	0	1	1	1	3
ABCC8	-0.017	0.046	0.11	0.154	0.421	0.936	0.032	0	0	1	1	1	4
ABCE1	-0.04	-0.01	0.021	0.534	1.416	0.702	0.015	0	0	1	1	1	4
ABCF1	-0.007	0.015	0.038	0.184	1.749	0.417	0.012	0	0	1	1	1	3
ABCF2	-0.047	-0.002	0.044	0.943	7.957	0.047	0.023	0.001	62.296	2.652	1	1	4
ABCF3	-0.024	0.008	0.04	0.621	0.839	0.84	0.016	0	0	1	1	1	4
ABCG1	-0.017	0.014	0.045	0.385	1.699	0.637	0.016	0	0	1	1	1	4
ABCG4	-0.067	-0.021	0.026	0.38	0.587	0.899	0.024	0	0	1	1	1	4
ABHD10	-0.032	0.007	0.046	0.731	1.118	0.773	0.02	0	0	1	1	1	4
ABHD12	-0.048	-0.022	0.003	0.09	0.163	0.922	0.013	0	0	1	1	1	3
ABHD14A	-0.051	-0.017	0.016	0.309	0.174	0.982	0.017	0	0	1	1	1	4
ABHD2	-0.031	0.019	0.069	0.456	1.043	0.791	0.025	0	0	1	1	1	4
ABHD3	-0.002	0	0.002	0.999	0.004	0.998	0.001	0	0	1	1	1	3
ABHD6	-0.019	0.01	0.039	0.504	1.508	0.68	0.015	0	0	1	1	1	4
ABHD7	-0.056	-0.002	0.051	0.929	2.273	0.321	0.027	0	11.992	1.136	1	1	3
ABHD8	-0.026	0.004	0.034	0.791	2.045	0.563	0.015	0	0	1	1	1	4
ABI1	-0.039	-0.012	0.016	0.404	1.036	0.596	0.014	0	0	1	1	1	3
ABI2	-0.107	-0.054	0	0.048	0.616	0.893	0.027	0	0	1	1	1	4
ABI3BP	-0.004	0	0.004	0.965	0.595	0.743	0.002	0	0	1	1	1	3
ABL1	-0.02	0.032	0.085	0.227	1.485	0.686	0.027	0	0	1	1	1	4
ABLIM1	-0.055	-0.015	0.026	0.484	1.632	0.652	0.021	0	0	1	1	1	4
ABLIM2	-0.045	0	0.046	0.983	0.693	0.875	0.023	0	0	1	1	1	4
ABLIM3	-0.055	-0.008	0.038	0.727	2.406	0.493	0.024	0	0	1	1	1	4
ABR	-0.017	0.004	0.026	0.694	0.047	0.977	0.011	0	0	1	1	1	3
ABTB1	-0.03	0.004	0.039	0.796	0.079	0.994	0.017	0	0	1	1	1	4
ACAA1	-0.032	-0.007	0.019	0.597	0.008	0.996	0.013	0	0	1	1	1	3
ACAA2	-0.039	0.021	0.081	0.493	1.236	0.539	0.031	0	0	1	1	1	3
ACACA	-0.013	0.009	0.031	0.427	0.29	0.865	0.011	0	0	1	1	1	3
ACACB	-0.043	0.039	0.121	0.354	0.193	0.908	0.042	0	0	1	1	1	3
ACAD10	-0.01	0.028	0.066	0.144	0.967	0.809	0.019	0	0	1	1	1	4
ACAD11	-0.004	0.042	0.088	0.073	0.548	0.908	0.024	0	0	1	1	1	4
ACAD8	-0.048	-0.016	0.015	0.308	2.103	0.551	0.016	0	0	1	1	1	4
ACAD9	-0.01	0.019	0.048	0.195	0.61	0.894	0.015	0	0	1	1	1	4
ACADM	-0.013	0.014	0.041	0.319	0.474	0.925	0.014	0	0	1	1	1	4
ACADVL	-0.025	0.022	0.07	0.362	0.818	0.664	0.024	0	0	1	1	1	3
ACAT1	-0.044	-0.004	0.036	0.835	2.637	0.451	0.02	0	0	1	1	1	4
ACBD3	-0.051	-0.023	0.005	0.108	0.671	0.88	0.014	0	0	1	1	1	4
ACBD6	-0.059	-0.018	0.024	0.402	0.696	0.706	0.021	0	0	1	1	1	3
ACBD7	-0.032	0.028	0.089	0.353	0.875	0.646	0.031	0	0	1	1	1	3
ACCN1	-0.034	0.01	0.055	0.645	0.256	0.88	0.023	0	0	1	1	1	3
ACCN2	-0.036	0.001	0.039	0.946	0.316	0.854	0.019	0	0	1	1	1	3
ACCN3	-0.006	0.013	0.032	0.181	1.276	0.528	0.01	0	0	1	1	1	3
ACD	-0.03	-0.002	0.026	0.891	0.252	0.969	0.014	0	0	1	1	1	4
ACHE	-0.042	0.002	0.045	0.931	0.335	0.953	0.022	0	0	1	1	1	4
ACIN1	-0.032	0.014	0.06	0.559	0.214	0.975	0.023	0	0	1	1	1	4
ACLY	-0.029	-0.005	0.018	0.645	3.076	0.38	0.012	0	2.459	1.025	1	1	4
ACN9	-0.065	-0.026	0.012	0.182	1.972	0.373	0.02	0	0	1	1	1	3
ACO1	-0.034	0.009	0.051	0.694	0.74	0.864	0.022	0	0	1	1	1	4
ACO2	-0.023	0.006	0.034	0.705	1.015	0.798	0.015	0	0	1	1	1	4
ACOT1	-0.127	-0.053	0.02	0.155	1.33	0.722	0.038	0	0	1	1	1	4
ACOT4	-0.074	-0.015	0.044	0.617	0.185	0.912	0.03	0	0	1	1	1	3
ACOT7	-0.066	-0.01	0.047	0.742	1.013	0.798	0.029	0	0	1	1	1	4
ACOT8	-0.082	-0.026	0.03	0.361	2.357	0.502	0.029	0	0	1	1	1	4
ACOX1	-0.032	0.008	0.048	0.685	0.404	0.939	0.02	0	0	1	1	1	4
ACOX2	-0.05	0.007	0.064	0.799	2.162	0.539	0.029	0	0	1	1	1	4
ACOX3	-0.001	0.031	0.063	0.056	0.966	0.81	0.016	0	0	1	1	1	4
ACP1	-0.105	-0.031	0.042	0.404	0.346	0.951	0.037	0	0	1	1	1	4
ACP2	-0.07	-0.021	0.029	0.415	1.126	0.771	0.025	0	0	1	1	1	4
ACPL2	-0.113	-0.046	0.022	0.187	0.184	0.912	0.035	0	0	1	1	1	3
ACPT	-0.004	0	0.004	0.984	1.062	0.588	0.002	0	0	1	1	1	3
ACRC	-0.037	0.02	0.076	0.494	0.227	0.893	0.029	0	0	1	1	1	3
ACRV1	-0.004	0	0.004	0.976	0.28	0.964	0.002	0	0	1	1	1	4
ACSBG1	-0.092	0.004	0.101	0.929	0.054	0.973	0.049	0	0	1	1	1	3
ACSL1	-0.032	0.023	0.078	0.412	0.385	0.943	0.028	0	0	1	1	1	4
ACSL3	-0.088	-0.045	-0.003	0.038	0.514	0.916	0.022	0	0	1	1	1	4
ACSL4	-0.064	-0.029	0.006	0.106	0.372	0.83	0.018	0	0	1	1	1	3
ACSL5	-0.004	0	0.004	0.981	0.992	0.803	0.002	0	0	1	1	1	4
ACSS1	-0.063	-0.004	0.055	0.899	0.468	0.926	0.03	0	0	1	1	1	4
ACSS2	-0.022	0.025	0.072	0.292	0.654	0.721	0.024	0	0	1	1	1	3
ACTA1	-0.06	-0.015	0.029	0.497	0.684	0.877	0.023	0	0	1	1	1	4
ACTA2	-0.145	0.003	0.151	0.968	6.487	0.09	0.075	0.012	53.756	2.162	1	1	4
ACTB	-0.02	-0.003	0.014	0.718	0.002	0.999	0.009	0	0	1	1	1	3
ACTG1	-0.016	-0.002	0.012	0.793	0.516	0.915	0.007	0	0	1	1	1	4
ACTL6A	-0.04	-0.002	0.037	0.935	0.817	0.845	0.02	0	0	1	1	1	4
ACTL6B	-0.021	0.011	0.042	0.504	0.942	0.815	0.016	0	0	1	1	1	4
ACTN1	-0.093	-0.014	0.066	0.738	4.941	0.176	0.041	0.003	39.289	1.647	1	1	4
ACTN2	-0.06	-0.02	0.019	0.314	0.075	0.963	0.02	0	0	1	1	1	3
ACTN4	-0.01	0.029	0.067	0.142	1.427	0.699	0.02	0	0	1	1	1	4
ACTR10	-0.116	-0.049	0.017	0.147	1.35	0.717	0.034	0	0	1	1	1	4
ACTR1B	-0.041	-0.004	0.033	0.827	0.278	0.964	0.019	0	0	1	1	1	4
ACTR2	-0.035	-0.001	0.032	0.937	0.811	0.667	0.017	0	0	1	1	1	3
ACTR3	-0.052	-0.013	0.025	0.498	0.249	0.969	0.02	0	0	1	1	1	4
ACTR3B	-0.035	0	0.034	0.987	1.082	0.781	0.018	0	0	1	1	1	4
ACTR5	-0.031	-0.004	0.023	0.768	1.078	0.583	0.014	0	0	1	1	1	3
ACTR6	-0.021	0.003	0.027	0.818	0.138	0.987	0.012	0	0	1	1	1	4
ACTR8	-0.005	0.001	0.006	0.795	7.759	0.051	0.003	0	61.335	2.586	1	1	4
ACTRT1	-0.004	0	0.004	0.987	0.48	0.923	0.002	0	0	1	1	1	4
ACVR1	-0.049	-0.005	0.039	0.821	4.087	0.252	0.022	0.001	26.589	1.362	1	1	4
ACVR1B	-0.057	-0.02	0.018	0.303	1.476	0.688	0.019	0	0	1	1	1	4
ACVR2A	-0.037	0.01	0.057	0.662	0.901	0.637	0.024	0	0	1	1	1	3
ACY1	-0.068	-0.02	0.028	0.416	5.53	0.137	0.025	0.001	45.754	1.843	1	1	4
ACY1L2	-0.002	0	0.002	0.986	0.238	0.888	0.001	0	0	1	1	1	3
ACYP1	-0.067	-0.02	0.026	0.397	0.073	0.964	0.024	0	0	1	1	1	3
ACYP2	-0.069	-0.024	0.021	0.295	1.221	0.748	0.023	0	0	1	1	1	4
ADA	-0.087	-0.001	0.085	0.986	5.067	0.167	0.044	0.003	40.793	1.689	1	1	4
ADAL	-0.095	-0.047	0.001	0.057	5.081	0.166	0.025	0.001	40.958	1.694	1	1	4
ADAM11	-0.066	-0.004	0.058	0.908	1.156	0.764	0.032	0	0	1	1	1	4
ADAM12	-0.002	0	0.002	0.994	0.187	0.98	0.001	0	0	1	1	1	4
ADAM15	-0.046	0.02	0.085	0.551	4.973	0.174	0.033	0.002	39.677	1.658	1	1	4
ADAM17	-0.031	0.011	0.054	0.599	0.025	0.988	0.022	0	0	1	1	1	3
ADAM19	-0.093	-0.039	0.015	0.16	1.021	0.796	0.028	0	0	1	1	1	4
ADAM23	-0.109	-0.037	0.034	0.309	0.978	0.807	0.037	0	0	1	1	1	4
ADAM9	-0.002	0	0.002	0.998	0.031	0.999	0.001	0	0	1	1	1	4
ADAMTS1	-0.232	-0.07	0.093	0.402	7.275	0.026	0.083	0.015	72.51	3.638	1	1	3
ADAMTS18	-0.002	0	0.002	0.996	0.356	0.949	0.001	0	0	1	1	1	4
ADAMTS5	-0.002	0	0.002	0.99	0.271	0.873	0.001	0	0	1	1	1	3
ADAMTS8	-0.04	-0.01	0.02	0.508	3.35	0.341	0.015	0	10.446	1.117	1	1	4
ADAMTSL2	-0.006	0.048	0.103	0.082	1.384	0.709	0.028	0	0	1	1	1	4
ADAR	-0.017	0.007	0.031	0.548	0.412	0.938	0.012	0	0	1	1	1	4
ADARB1	-0.045	-0.011	0.023	0.516	0.425	0.809	0.017	0	0	1	1	1	3
ADARB2	-0.063	0.015	0.092	0.711	0.267	0.875	0.039	0	0	1	1	1	3
ADAT1	-0.028	0.013	0.055	0.535	3.727	0.293	0.021	0	19.502	1.242	1	1	4
ADC	-0.043	-0.003	0.037	0.892	1.359	0.507	0.02	0	0	1	1	1	3
ADCK1	-0.006	0.028	0.061	0.105	1.472	0.689	0.017	0	0	1	1	1	4
ADCK2	-0.017	0.015	0.047	0.352	0.75	0.861	0.016	0	0	1	1	1	4
ADCK4	-0.002	0	0.002	0.977	0.582	0.747	0.001	0	0	1	1	1	3
ADCK5	-0.002	0	0.002	0.985	0.422	0.936	0.001	0	0	1	1	1	4
ADCY1	-0.042	-0.005	0.033	0.813	1.315	0.518	0.019	0	0	1	1	1	3
ADCY2	-0.004	0	0.004	0.956	1.231	0.746	0.002	0	0	1	1	1	4
ADCY3	-0.016	0.017	0.05	0.31	0.497	0.78	0.017	0	0	1	1	1	3
ADCY6	-0.023	0.009	0.04	0.595	2.19	0.335	0.016	0	8.672	1.095	1	1	3
ADCY7	-0.013	0.005	0.023	0.596	3.848	0.278	0.009	0	22.03	1.283	1	1	4
ADCY8	-0.052	-0.016	0.019	0.366	1.31	0.52	0.018	0	0	1	1	1	3
ADCY9	-0.076	-0.031	0.015	0.185	0.383	0.944	0.023	0	0	1	1	1	4
ADCYAP1	-0.114	-0.026	0.062	0.56	0.278	0.87	0.045	0	0	1	1	1	3
ADD1	-0.011	0.012	0.034	0.306	1.35	0.717	0.011	0	0	1	1	1	4
ADD3	-0.053	-0.003	0.047	0.897	0.412	0.814	0.026	0	0	1	1	1	3
ADFP	-0.004	0	0.004	0.994	0.15	0.928	0.002	0	0	1	1	1	3
ADH5	-0.014	0.013	0.04	0.349	1.235	0.745	0.014	0	0	1	1	1	4
ADHFE1	0.004	0.053	0.102	0.034	0.294	0.961	0.025	0	0	1	1	1	4
ADIPOR1	-0.031	-0.005	0.02	0.684	2.095	0.351	0.013	0	4.556	1.048	1	1	3
ADIPOR2	-0.026	0.033	0.092	0.271	0.187	0.98	0.03	0	0	1	1	1	4
ADM	-0.201	-0.069	0.064	0.31	1.009	0.799	0.068	0	0	1	1	1	4
ADNP	-0.078	-0.037	0.005	0.082	5.129	0.163	0.021	0.001	41.505	1.71	1	1	4
ADORA1	-0.004	0	0.004	0.987	0.713	0.87	0.002	0	0	1	1	1	4
ADORA2B	-0.096	-0.003	0.089	0.943	3.253	0.354	0.047	0.001	7.774	1.084	1	1	4
ADORA3	-0.054	0.016	0.086	0.655	0.131	0.937	0.036	0	0	1	1	1	3
ADPGK	-0.016	0.009	0.034	0.469	0.165	0.921	0.013	0	0	1	1	1	3
ADPRH	-0.03	0.038	0.105	0.273	2.245	0.523	0.034	0	0	1	1	1	4
ADPRHL1	-0.004	0	0.004	0.965	0.513	0.916	0.002	0	0	1	1	1	4
ADPRHL2	-0.007	0.022	0.051	0.141	0.178	0.915	0.015	0	0	1	1	1	3
ADRA1B	-0.095	-0.021	0.053	0.573	0.365	0.947	0.038	0	0	1	1	1	4
ADRA2B	-0.025	0.011	0.047	0.543	0.751	0.687	0.018	0	0	1	1	1	3
ADRM1	-0.019	0.003	0.025	0.815	0.679	0.878	0.011	0	0	1	1	1	4
ADSL	-0.03	-0.003	0.025	0.857	1.858	0.602	0.014	0	0	1	1	1	4
ADSS	-0.055	-0.011	0.032	0.611	0.775	0.679	0.022	0	0	1	1	1	3
ADSSL1	-0.039	0.013	0.065	0.616	0.552	0.759	0.027	0	0	1	1	1	3
AEBP1	-0.058	0.01	0.077	0.779	1.862	0.602	0.035	0	0	1	1	1	4
AEBP2	-0.046	-0.018	0.009	0.193	2.023	0.568	0.014	0	0	1	1	1	4
AES	-0.027	-0.003	0.021	0.825	0.157	0.925	0.012	0	0	1	1	1	3
AFAP	-0.034	0.021	0.076	0.449	0.123	0.94	0.028	0	0	1	1	1	3
AFAP1L2	-0.058	-0.009	0.039	0.705	2.993	0.393	0.025	0	0	1	1	1	4
AFAR3	-0.002	0	0.002	0.988	0.353	0.838	0.001	0	0	1	1	1	3
AFF2	-0.03	0.004	0.037	0.83	1.846	0.397	0.017	0	0	1	1	1	3
AFF3	-0.034	0.001	0.036	0.935	1.56	0.669	0.018	0	0	1	1	1	4
AFF4	-0.079	-0.034	0.011	0.141	1.259	0.739	0.023	0	0	1	1	1	4
AFG3L1	-0.002	0	0.002	0.995	0.035	0.983	0.001	0	0	1	1	1	3
AFG3L2	-0.022	0.006	0.034	0.693	1.065	0.587	0.014	0	0	1	1	1	3
AFTIPHILIN	-0.057	-0.02	0.017	0.292	0.382	0.826	0.019	0	0	1	1	1	3
AFTPH	-0.018	0.016	0.05	0.348	1.618	0.655	0.017	0	0	1	1	1	4
AGA	-0.017	0.057	0.132	0.129	0.772	0.68	0.038	0	0	1	1	1	3
AGER	-0.002	0	0.002	0.998	0.017	0.991	0.001	0	0	1	1	1	3
AGGF1	-0.048	-0.007	0.033	0.723	1.035	0.596	0.021	0	0	1	1	1	3
AGL	-0.044	-0.005	0.034	0.812	1.675	0.643	0.02	0	0	1	1	1	4
AGPAT1	-0.042	-0.019	0.005	0.115	1.328	0.515	0.012	0	0	1	1	1	3
AGPAT2	-0.029	0.01	0.05	0.609	1.463	0.691	0.02	0	0	1	1	1	4
AGPAT4	-0.029	0.012	0.054	0.564	2.87	0.412	0.021	0	0	1	1	1	4
AGPAT5	-0.072	-0.026	0.02	0.275	0.401	0.818	0.023	0	0	1	1	1	3
AGPAT7	-0.077	-0.025	0.026	0.332	0.069	0.966	0.026	0	0	1	1	1	3
AGT	-0.17	-0.088	-0.007	0.033	0.023	0.999	0.041	0	0	1	1	1	4
AGTRL1	-0.107	0.064	0.234	0.465	0.276	0.871	0.087	0	0	1	1	1	3
AGXT2L1	-0.151	-0.037	0.077	0.524	0.182	0.913	0.058	0	0	1	1	1	3
AHCTF1	-0.051	0	0.051	0.998	1.279	0.734	0.026	0	0	1	1	1	4
AHCY	-0.092	-0.031	0.029	0.311	1.279	0.527	0.031	0	0	1	1	1	3
AHCYL1	-0.049	0.003	0.054	0.92	0.211	0.9	0.026	0	0	1	1	1	3
AHDC1	-0.04	0.036	0.111	0.354	1.201	0.549	0.039	0	0	1	1	1	3
AHI1	-0.029	0.012	0.052	0.57	0.261	0.878	0.021	0	0	1	1	1	3
AHNAK	-0.072	0.016	0.104	0.722	1.143	0.565	0.045	0	0	1	1	1	3
AHSA1	-0.066	-0.018	0.03	0.463	0.126	0.989	0.025	0	0	1	1	1	4
AHSA2	-0.001	0.068	0.136	0.052	0.716	0.699	0.035	0	0	1	1	1	3
AIF1	-0.05	0.026	0.102	0.502	0.577	0.749	0.039	0	0	1	1	1	3
AIFL	-0.029	0.023	0.075	0.389	0.143	0.931	0.027	0	0	1	1	1	3
AIFM1	-0.026	0	0.027	0.998	1.75	0.626	0.014	0	0	1	1	1	4
AIG1	-0.04	-0.015	0.009	0.221	0.73	0.866	0.012	0	0	1	1	1	4
AIP	-0.021	0.007	0.035	0.611	2.126	0.547	0.014	0	0	1	1	1	4
AIRE	-0.026	0.003	0.032	0.838	0.109	0.947	0.015	0	0	1	1	1	3
AJAP1	-0.044	-0.013	0.018	0.408	0.306	0.959	0.016	0	0	1	1	1	4
AK1	-0.05	-0.014	0.022	0.437	0.01	0.995	0.018	0	0	1	1	1	3
AK2	-0.039	0	0.039	0.995	1.362	0.714	0.02	0	0	1	1	1	4
AK3	-0.008	0.035	0.077	0.111	0.064	0.996	0.022	0	0	1	1	1	4
AK3L1	-0.058	-0.018	0.022	0.386	1.225	0.542	0.02	0	0	1	1	1	3
AK5	-0.063	-0.02	0.022	0.349	2.992	0.393	0.022	0	0	1	1	1	4
AKAP11	-0.048	-0.018	0.011	0.227	0.887	0.829	0.015	0	0	1	1	1	4
AKAP12	-0.002	0	0.002	0.969	1.082	0.781	0.001	0	0	1	1	1	4
AKAP13	-0.004	0	0.004	0.971	0.308	0.958	0.002	0	0	1	1	1	4
AKAP6	-0.04	-0.001	0.038	0.959	1.116	0.773	0.02	0	0	1	1	1	4
AKAP7	-0.032	0.001	0.035	0.933	1.834	0.4	0.017	0	0	1	1	1	3
AKAP8	-0.012	0.025	0.063	0.186	1.247	0.536	0.019	0	0	1	1	1	3
AKAP8L	-0.077	0.008	0.093	0.851	0.309	0.958	0.043	0	0	1	1	1	4
AKNA	-0.004	0	0.004	0.906	2.457	0.483	0.002	0	0	1	1	1	4
AKR1A1	-0.063	-0.02	0.022	0.344	0.132	0.936	0.022	0	0	1	1	1	3
AKR1B1	-0.05	-0.011	0.029	0.59	1.789	0.617	0.02	0	0	1	1	1	4
AKR1C2	-0.083	0.002	0.087	0.96	0.35	0.839	0.044	0	0	1	1	1	3
AKR1C3	-0.108	0.001	0.109	0.993	0.541	0.763	0.055	0	0	1	1	1	3
AKR1D1	-0.006	0.008	0.022	0.253	0.848	0.838	0.007	0	0	1	1	1	4
AKR7A3	-0.04	-0.003	0.034	0.872	3.52	0.318	0.019	0	14.767	1.173	1	1	4
AKT1	-0.035	0.006	0.047	0.781	1.096	0.578	0.021	0	0	1	1	1	3
AKTIP	-0.024	-0.002	0.02	0.862	1.922	0.589	0.011	0	0	1	1	1	4
ALAD	-0.022	0.016	0.054	0.41	0.697	0.874	0.02	0	0	1	1	1	4
ALAS1	-0.002	0	0.002	0.999	0.038	0.998	0.001	0	0	1	1	1	4
ALCAM	-0.011	0.04	0.09	0.121	1.506	0.471	0.026	0	0	1	1	1	3
ALDH18A1	-0.014	0.023	0.059	0.22	0.82	0.845	0.019	0	0	1	1	1	4
ALDH1A1	-0.04	0.024	0.088	0.465	1.148	0.766	0.033	0	0	1	1	1	4
ALDH1A2	-0.057	0.009	0.075	0.789	4.109	0.25	0.033	0.001	26.99	1.37	1	1	4
ALDH1A3	0.001	0.086	0.171	0.047	0.2	0.905	0.043	0	0	1	1	1	3
ALDH1L1	-0.006	0.081	0.168	0.069	0.429	0.934	0.045	0	0	1	1	1	4
ALDH2	-0.057	-0.013	0.03	0.548	1.082	0.782	0.022	0	0	1	1	1	4
ALDH3A2	-0.019	0.021	0.061	0.298	0.332	0.954	0.02	0	0	1	1	1	4
ALDH4A1	-0.074	-0.008	0.059	0.824	2.492	0.477	0.034	0	0	1	1	1	4
ALDH5A1	-0.059	-0.025	0.009	0.153	0.58	0.901	0.017	0	0	1	1	1	4
ALDH6A1	-0.076	-0.003	0.071	0.943	0.086	0.958	0.037	0	0	1	1	1	3
ALDH7A1	-0.024	0.034	0.091	0.251	0.106	0.948	0.029	0	0	1	1	1	3
ALDH9A1	-0.017	0.024	0.065	0.256	0.18	0.981	0.021	0	0	1	1	1	4
ALDOA	-0.117	-0.046	0.025	0.206	0.169	0.919	0.036	0	0	1	1	1	3
ALDOC	-0.031	-0.004	0.024	0.786	0.491	0.921	0.014	0	0	1	1	1	4
ALG11	-0.313	-0.119	0.075	0.229	0.284	0.963	0.099	0	0	1	1	1	4
ALG3	0.003	0.031	0.059	0.031	0.596	0.897	0.014	0	0	1	1	1	4
ALG5	-0.013	0.017	0.046	0.268	0.399	0.94	0.015	0	0	1	1	1	4
ALG6	-0.043	-0.002	0.038	0.913	4.748	0.191	0.021	0.001	36.818	1.583	1	1	4
ALG8	-0.024	-0.003	0.017	0.762	2.877	0.411	0.01	0	0	1	1	1	4
ALG9	-0.018	0.017	0.052	0.34	2.092	0.554	0.018	0	0	1	1	1	4
ALK	-0.004	0	0.004	1	2.557	0.465	0.002	0	0	1	1	1	4
ALKBH	-0.002	0	0.002	0.987	0.252	0.881	0.001	0	0	1	1	1	3
ALKBH2	-0.033	-0.007	0.019	0.603	0.231	0.972	0.013	0	0	1	1	1	4
ALKBH3	-0.048	0	0.048	0.995	1.968	0.579	0.025	0	0	1	1	1	4
ALKBH4	-0.002	0	0.002	0.986	0.323	0.956	0.001	0	0	1	1	1	4
ALKBH5	-0.02	0.001	0.023	0.921	4.825	0.185	0.011	0	37.829	1.608	1	1	4
ALKBH6	-0.068	-0.033	0.002	0.065	0.18	0.981	0.018	0	0	1	1	1	4
ALKBH7	-0.044	-0.004	0.037	0.856	1.191	0.755	0.021	0	0	1	1	1	4
ALKBH8	-0.002	0	0.002	0.995	0.134	0.987	0.001	0	0	1	1	1	4
ALMS1	-0.002	0	0.002	0.984	1.375	0.711	0.001	0	0	1	1	1	4
ALOX5	-0.002	0	0.002	0.995	0.127	0.939	0.001	0	0	1	1	1	3
ALOX5AP	-0.052	0.073	0.198	0.252	1.266	0.737	0.064	0	0	1	1	1	4
ALPL	-0.094	-0.014	0.067	0.741	2.344	0.504	0.041	0	0	1	1	1	4
ALPP	-0.035	0.015	0.065	0.552	0.246	0.97	0.025	0	0	1	1	1	4
ALS2	-0.025	0.009	0.043	0.609	0.207	0.902	0.018	0	0	1	1	1	3
ALS2CR13	-0.048	0.006	0.06	0.829	0.014	0.993	0.027	0	0	1	1	1	3
ALS2CR15	-0.06	-0.011	0.038	0.65	1.145	0.564	0.025	0	0	1	1	1	3
ALS2CR16	-0.002	0	0.002	0.985	0.423	0.809	0.001	0	0	1	1	1	3
ALS2CR2	-0.009	0.03	0.068	0.133	0.104	0.949	0.02	0	0	1	1	1	3
ALS2CR4	-0.091	-0.039	0.013	0.142	1.273	0.529	0.027	0	0	1	1	1	3
AMD1	-0.075	-0.018	0.038	0.528	2.005	0.571	0.029	0	0	1	1	1	4
AMDHD1	-0.002	0	0.002	0.985	0.574	0.902	0.001	0	0	1	1	1	4
AMFR	-0.01	0.061	0.131	0.091	0.794	0.851	0.036	0	0	1	1	1	4
AMIGO1	-0.028	0.017	0.061	0.463	2.766	0.251	0.023	0	27.681	1.383	1	1	3
AMOT	-0.058	0.001	0.06	0.986	0.609	0.738	0.03	0	0	1	1	1	3
AMPH	-0.1	-0.034	0.031	0.305	0.487	0.922	0.033	0	0	1	1	1	4
AMT	-0.015	0.042	0.099	0.147	0.268	0.875	0.029	0	0	1	1	1	3
AMY1A	-0.131	-0.062	0.007	0.08	0.436	0.804	0.035	0	0	1	1	1	3
AMY2B	-0.026	0.03	0.085	0.292	0.173	0.982	0.028	0	0	1	1	1	4
AMZ2	-0.035	-0.007	0.02	0.603	0.561	0.905	0.014	0	0	1	1	1	4
ANAPC1	-0.029	0.014	0.056	0.527	4.233	0.237	0.022	0.001	29.13	1.411	1	1	4
ANAPC10	-0.071	-0.029	0.013	0.179	0.167	0.983	0.022	0	0	1	1	1	4
ANAPC11	-0.034	-0.006	0.023	0.696	0.976	0.807	0.014	0	0	1	1	1	4
ANAPC13	-0.036	-0.006	0.025	0.709	1.698	0.637	0.016	0	0	1	1	1	4
ANAPC5	-0.001	0.025	0.052	0.063	0.108	0.991	0.013	0	0	1	1	1	4
ANGEL2	-0.018	0.018	0.054	0.315	1.249	0.741	0.018	0	0	1	1	1	4
ANGPT1	-0.002	0	0.002	0.988	1.517	0.678	0.001	0	0	1	1	1	4
ANGPTL2	-0.07	-0.011	0.048	0.71	0.341	0.843	0.03	0	0	1	1	1	3
ANGPTL4	-0.067	0.038	0.142	0.478	1.208	0.751	0.053	0	0	1	1	1	4
ANK1	-0.08	-0.015	0.049	0.647	5.857	0.119	0.033	0.002	48.776	1.952	1	1	4
ANK2	-0.018	0.013	0.044	0.419	0.862	0.65	0.016	0	0	1	1	1	3
ANK3	-0.019	0.002	0.024	0.829	0.875	0.646	0.011	0	0	1	1	1	3
ANKDD1A	-0.069	-0.008	0.054	0.804	0.385	0.943	0.031	0	0	1	1	1	4
ANKFY1	-0.017	0.019	0.056	0.294	1.033	0.793	0.019	0	0	1	1	1	4
ANKMY2	-0.094	-0.036	0.021	0.217	0.815	0.665	0.029	0	0	1	1	1	3
