lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
ACTL9	-0.076	0.004	0.085	0.912	0.782	0.854	0.041	0	0	1	1	1	4
ACTMAP	-0.22	-0.078	0.064	0.283	1.01	0.799	0.073	0	0	1	1	1	4
ACTN1	-0.072	0.004	0.081	0.913	10.343	0.242	0.039	0.003	22.651	1.293	1	1	9
ACTN2	-0.048	-0.019	0.011	0.219	1.605	0.901	0.015	0	0	1	1	1	6
ACTN3	-0.205	0.05	0.304	0.701	7.078	0.069	0.13	0.036	57.613	2.359	1	1	4
ACTN4	-0.015	0.023	0.061	0.234	4.334	0.826	0.019	0	0	1	1	1	9
ACTR10	-0.093	-0.034	0.026	0.267	6.165	0.801	0.03	0	0	1	1	1	11
ACTR1A	-0.015	0.005	0.026	0.626	3.326	0.912	0.01	0	0	1	1	1	9
ACTR1B	-0.072	-0.036	0	0.048	6.599	0.58	0.018	0	0	1	1	1	9
ACTR2	-0.029	0.003	0.035	0.851	6.939	0.643	0.016	0	0	1	1	1	10
ACTR3	-0.045	-0.007	0.03	0.705	3.718	0.959	0.019	0	0	1	1	1	11
ACTR3B	-0.027	0.006	0.038	0.732	6.212	0.797	0.017	0	0	1	1	1	11
ACTR3BP2	-0.042	0.021	0.085	0.509	0.034	0.853	0.033	0	0	1	1	1	2
ACTR3C	-0.083	0.019	0.122	0.71	6.569	0.255	0.052	0.004	23.884	1.314	1	1	6
ACTR3P2	-0.173	0.001	0.175	0.991	0.174	0.677	0.089	0	0	1	1	1	2
ACTR5	-0.037	-0.011	0.015	0.395	4.413	0.882	0.013	0	0	1	1	1	10
ACTR6	-0.038	-0.015	0.009	0.231	2.402	0.992	0.012	0	0	1	1	1	11
ACTR8	-0.004	0.001	0.005	0.811	12.546	0.25	0.002	0	20.295	1.255	1	1	11
ACTRT1	-0.004	0	0.004	0.984	2.038	0.958	0.002	0	0	1	1	1	8
ACTRT2	-0.101	-0.024	0.054	0.549	3.395	0.639	0.04	0	0	1	1	1	6
ACTRT3	-0.038	-0.003	0.033	0.876	1.588	0.662	0.018	0	0	1	1	1	4
ACVR1	-0.028	0.007	0.041	0.709	6.196	0.625	0.018	0	0	1	1	1	9
ACVR1B	-0.044	0.001	0.046	0.963	10.08	0.259	0.023	0.001	20.639	1.26	1	1	9
ACVR1C	-0.227	-0.04	0.146	0.671	2.253	0.689	0.095	0	0	1	1	1	5
ACVR2A	-0.028	0.018	0.064	0.439	4.761	0.689	0.023	0	0	1	1	1	8
ACVR2B	-0.284	-0.082	0.12	0.427	1.648	0.8	0.103	0	0	1	1	1	5
ACVRL1	-0.323	-0.023	0.276	0.878	28.643	0	0.153	0.094	79.053	4.774	1	1	7
ACY1	-0.045	-0.018	0.01	0.21	6.808	0.449	0.014	0	0	1	1	1	8
ACY1L2	-0.002	0	0.002	0.984	0.327	0.849	0.001	0	0	1	1	1	3
ACY3	-0.192	-0.053	0.086	0.455	8.117	0.23	0.071	0.009	26.08	1.353	1	1	7
ACYP1	-0.066	-0.021	0.025	0.38	1.878	0.966	0.023	0	0	1	1	1	8
ACYP2	-0.071	-0.027	0.017	0.235	5.116	0.745	0.022	0	0	1	1	1	9
ADA	-0.034	0.029	0.092	0.361	12.101	0.278	0.032	0.002	17.363	1.21	1	1	11
ADA2	-0.472	-0.047	0.379	0.829	0.08	0.778	0.217	0	0	1	1	1	2
ADAD1	-0.027	0.007	0.041	0.683	0.789	0.978	0.017	0	0	1	1	1	6
ADAD2	-0.099	-0.013	0.073	0.771	3.3	0.509	0.044	0	0	1	1	1	5
ADAL	-0.057	-0.027	0.003	0.077	6.479	0.774	0.015	0	0	1	1	1	11
ADAM10	-0.163	-0.035	0.093	0.592	8.084	0.325	0.065	0.005	13.412	1.155	1	1	8
ADAM11	-0.078	-0.023	0.032	0.415	4.29	0.83	0.028	0	0	1	1	1	9
ADAM12	-0.002	0	0.002	0.971	3.954	0.949	0.001	0	0	1	1	1	11
ADAM15	-0.021	0.022	0.065	0.31	7.574	0.476	0.022	0	0	1	1	1	9
ADAM17	-0.021	0.019	0.059	0.359	6.26	0.714	0.021	0	0	1	1	1	10
ADAM18	-0.075	-0.023	0.029	0.391	1.905	0.862	0.027	0	0	1	1	1	6
ADAM19	-0.091	-0.041	0.008	0.103	1.706	0.998	0.025	0	0	1	1	1	11
ADAM2	-0.062	0.005	0.073	0.875	4.078	0.538	0.035	0	0	1	1	1	6
ADAM20	-0.016	0.029	0.075	0.21	4.455	0.615	0.023	0	0	1	1	1	7
ADAM21	-0.141	0.072	0.284	0.507	10.227	0.037	0.108	0.032	60.888	2.557	1	1	5
ADAM22	-0.018	0.004	0.026	0.728	3.169	0.869	0.011	0	0	1	1	1	8
ADAM23	-0.029	-0.002	0.025	0.902	6.784	0.66	0.014	0	0	1	1	1	10
ADAM28	-0.128	-0.017	0.095	0.768	3.314	0.854	0.057	0	0	1	1	1	8
ADAM29	-0.087	-0.006	0.075	0.88	5.362	0.252	0.041	0.002	25.404	1.341	1	1	5
ADAM30	-0.021	0.012	0.044	0.473	2.344	0.8	0.017	0	0	1	1	1	6
ADAM32	-0.098	0.054	0.206	0.486	10.114	0.072	0.077	0.017	50.566	2.023	1	1	6
ADAM33	-0.08	-0.003	0.074	0.937	3.65	0.455	0.039	0	0	1	1	1	5
ADAM3A	-0.154	-0.04	0.074	0.492	2.478	0.479	0.058	0	0	1	1	1	4
ADAM3B	-1.061	-0.359	0.343	0.316	2.102	0.147	0.358	0.168	52.418	2.102	1	1	2
ADAM5	-0.043	-0.01	0.022	0.54	0.105	0.746	0.017	0	0	1	1	1	2
ADAM5P	-0.2	-0.032	0.136	0.708	0.151	0.697	0.086	0	0	1	1	1	2
ADAM6	-0.045	0.016	0.076	0.611	0.775	0.679	0.031	0	0	1	1	1	3
ADAM7	-0.026	-0.001	0.024	0.936	3.044	0.693	0.013	0	0	1	1	1	6
ADAM8	-0.205	-0.056	0.094	0.467	2.94	0.891	0.076	0	0	1	1	1	8
ADAM9	-0.002	0	0.002	0.981	8.459	0.584	0.001	0	0	1	1	1	11
ADAMDEC1	-0.054	0.007	0.069	0.819	1.863	0.868	0.031	0	0	1	1	1	6
ADAMTS1	-0.113	-0.019	0.074	0.682	9.92	0.128	0.048	0.005	39.515	1.653	1	1	7
ADAMTS10	-0.3	-0.099	0.102	0.335	2.992	0.701	0.103	0	0	1	1	1	6
ADAMTS12	-0.1	-0.014	0.071	0.746	0.462	0.927	0.044	0	0	1	1	1	4
ADAMTS13	-0.098	0.015	0.127	0.799	2.237	0.815	0.057	0	0	1	1	1	6
ADAMTS14	-0.157	0.001	0.159	0.99	0.549	0.908	0.081	0	0	1	1	1	4
ADAMTS15	-0.015	0.029	0.073	0.199	0.548	0.908	0.023	0	0	1	1	1	4
ADAMTS16	-0.025	0.008	0.04	0.645	0.134	0.935	0.016	0	0	1	1	1	3
ADAMTS17	-0.223	-0.073	0.076	0.335	5.037	0.284	0.076	0.007	20.58	1.259	1	1	5
ADAMTS18	-0.005	0	0.005	0.952	10.058	0.122	0.003	0	40.347	1.676	1	1	7
ADAMTS19	-0.085	-0.013	0.058	0.719	0.643	0.725	0.037	0	0	1	1	1	3
ADAMTS2	-0.22	-0.08	0.061	0.266	5.966	0.202	0.071	0.009	32.953	1.491	1	1	5
ADAMTS20	-0.062	-0.001	0.061	0.979	1.837	0.399	0.031	0	0	1	1	1	3
ADAMTS3	-0.015	0.009	0.032	0.463	1.013	0.603	0.012	0	0	1	1	1	3
ADAMTS4	-0.23	-0.105	0.02	0.099	4.127	0.389	0.064	0.001	3.072	1.032	1	1	5
ADAMTS5	-0.002	0	0.002	0.995	2.836	0.9	0.001	0	0	1	1	1	8
ADAMTS6	-0.12	-0.031	0.058	0.492	1.019	0.961	0.045	0	0	1	1	1	6
ADAMTS7	-0.077	-0.004	0.07	0.923	0.056	0.972	0.037	0	0	1	1	1	3
ADAMTS8	-0.047	0.003	0.052	0.914	9.557	0.145	0.025	0.001	37.218	1.593	1	1	7
ADAMTS9	-0.02	0.031	0.081	0.24	1.504	0.681	0.026	0	0	1	1	1	4
ADAMTS9-AS1	-0.264	-0.061	0.142	0.555	0.018	0.893	0.103	0	0	1	1	1	2
ADAMTS9-AS2	-0.026	0.004	0.033	0.814	1.217	0.544	0.015	0	0	1	1	1	3
ADAMTSL1	-0.062	-0.012	0.038	0.633	0.735	0.947	0.026	0	0	1	1	1	5
ADAMTSL2	-0.004	0.024	0.053	0.095	6.327	0.611	0.015	0	0	1	1	1	9
ADAMTSL3	-0.045	0.006	0.057	0.82	1.361	0.851	0.026	0	0	1	1	1	5
ADAMTSL4	-0.115	0.013	0.141	0.841	7.899	0.342	0.065	0.004	11.386	1.128	1	1	8
ADAMTSL4-AS1	-0.282	-0.05	0.182	0.672	0.005	0.997	0.118	0	0	1	1	1	3
ADAMTSL5	-0.07	-0.006	0.058	0.857	4.882	0.559	0.033	0	0	1	1	1	7
ADAP1	-0.166	-0.03	0.106	0.664	3.873	0.694	0.069	0	0	1	1	1	7
ADAP2	-0.108	0.06	0.229	0.483	6.249	0.396	0.086	0.002	3.985	1.041	1	1	7
ADAR	-0.025	-0.001	0.023	0.921	3.757	0.878	0.012	0	0	1	1	1	9
ADARB1	-0.062	-0.03	0.003	0.074	6.185	0.518	0.017	0	0	1	1	1	8
ADARB2	-0.052	0.001	0.054	0.968	4.199	0.757	0.027	0	0	1	1	1	8
ADARB2-AS1	-0.051	0.01	0.071	0.749	0.001	0.976	0.031	0	0	1	1	1	2
ADAT1	-0.054	0.001	0.055	0.982	10.879	0.209	0.028	0.001	26.466	1.36	1	1	9
ADAT2	-0.2	-0.013	0.175	0.895	1.482	0.83	0.096	0	0	1	1	1	5
ADAT3	-0.042	0.083	0.207	0.195	1.853	0.869	0.064	0	0	1	1	1	6
ADC	-0.049	-0.01	0.03	0.631	1.271	0.866	0.02	0	0	1	1	1	5
ADCK1	-0.024	0.008	0.039	0.64	8.911	0.541	0.016	0	0	1	1	1	11
ADCK2	-0.012	0.019	0.05	0.218	7.146	0.712	0.016	0	0	1	1	1	11
ADCK3	-0.161	0.038	0.237	0.707	2.22	0.136	0.101	0.011	54.951	2.22	1	1	2
ADCK4	-0.002	0	0.002	0.972	1.169	0.948	0.001	0	0	1	1	1	6
ADCK5	-0.002	0	0.002	0.986	6.066	0.81	0.001	0	0	1	1	1	11
ADCY1	-0.038	-0.007	0.024	0.644	6.235	0.513	0.016	0	0	1	1	1	8
ADCY10	-0.031	0.017	0.064	0.49	3.304	0.77	0.024	0	0	1	1	1	7
ADCY10P1	-0.311	-0.053	0.206	0.69	0.816	0.366	0.132	0	0	1	1	1	2
ADCY2	-0.004	0	0.004	0.9	4.652	0.794	0.002	0	0	1	1	1	9
ADCY3	-0.016	0.015	0.047	0.348	4.254	0.894	0.016	0	0	1	1	1	10
ADCY4	-0.156	0.008	0.172	0.927	11.355	0.124	0.084	0.017	38.354	1.622	1	1	8
ADCY5	-0.05	0.003	0.056	0.921	2.564	0.861	0.027	0	0	1	1	1	7
ADCY6	-0.015	0.011	0.036	0.42	7.816	0.452	0.013	0	0	1	1	1	9
ADCY7	-0.004	0	0.004	0.871	8.879	0.544	0.002	0	0	1	1	1	11
ADCY8	-0.062	-0.029	0.003	0.08	4.96	0.665	0.017	0	0	1	1	1	8
ADCY9	-0.072	-0.031	0.011	0.146	5.424	0.861	0.021	0	0	1	1	1	11
ADCYAP1	-0.115	-0.048	0.02	0.164	10.785	0.148	0.034	0.003	35.095	1.541	1	1	8
ADCYAP1R1	-0.033	0.015	0.062	0.547	3.348	0.647	0.024	0	0	1	1	1	6
ADD1	-0.013	0.009	0.031	0.416	9.933	0.446	0.011	0	0	1	1	1	11
ADD2	-0.095	-0.009	0.078	0.844	5.942	0.547	0.044	0	0	1	1	1	8
ADD3	-0.028	0.019	0.066	0.425	2.169	0.988	0.024	0	0	1	1	1	10
ADD3-AS1	-0.064	-0.005	0.053	0.858	1.775	0.412	0.03	0	0	1	1	1	3
ADFP	-0.004	0	0.004	0.97	1.648	0.439	0.002	0	0	1	1	1	3
ADGB	-0.127	-0.003	0.12	0.956	2.569	0.463	0.063	0	0	1	1	1	4
ADGRA1	-0.157	-0.009	0.138	0.9	0.216	0.898	0.075	0	0	1	1	1	3
ADGRA2	-0.044	0.073	0.189	0.223	0.04	0.998	0.06	0	0	1	1	1	4
ADGRA3	-0.195	0.008	0.21	0.939	1.168	0.761	0.103	0	0	1	1	1	4
ADGRB1	-0.104	0.066	0.235	0.448	3.11	0.54	0.087	0	0	1	1	1	5
ADGRB3	-0.159	0.068	0.295	0.558	0.761	0.683	0.116	0	0	1	1	1	3
ADGRD1	-0.148	-0.019	0.109	0.767	2.153	0.708	0.066	0	0	1	1	1	5
ADGRE1	-0.477	-0.07	0.336	0.735	1.937	0.38	0.207	0	0	1	1	1	3
ADGRE2	-0.288	0.099	0.486	0.618	1.871	0.392	0.197	0	0	1	1	1	3
ADGRE3	-0.33	0.084	0.499	0.69	1.085	0.581	0.211	0	0	1	1	1	3
ADGRE4P	-1.41	-0.042	1.325	0.952	0.032	0.857	0.698	0	0	1	1	1	2
ADGRE5	-0.128	0.048	0.225	0.593	3.995	0.262	0.09	0.008	24.902	1.332	1	1	4
ADGRF1	-0.124	-0.008	0.107	0.886	0.28	0.869	0.059	0	0	1	1	1	3
ADGRF3	-0.194	-0.073	0.048	0.235	0.185	0.996	0.062	0	0	1	1	1	5
ADGRF4	-0.147	-0.002	0.143	0.98	0.429	0.513	0.074	0	0	1	1	1	2
ADGRF5	-0.288	-0.087	0.113	0.393	0.091	0.762	0.102	0	0	1	1	1	2
ADGRG1	-0.453	-0.131	0.191	0.426	6.629	0.085	0.164	0.046	54.742	2.21	1	1	4
ADGRG2	-0.321	-0.078	0.166	0.532	5.961	0.114	0.124	0.027	49.672	1.987	1	1	4
ADGRG3	-0.165	-0.015	0.135	0.845	2.855	0.414	0.076	0	0	1	1	1	4
ADGRG4	-0.104	0.041	0.186	0.582	0.252	0.616	0.074	0	0	1	1	1	2
ADGRG5	-0.176	-0.027	0.122	0.723	4.01	0.405	0.076	0	0.261	1.003	1	1	5
ADGRG6	-0.159	0.153	0.465	0.336	5.076	0.28	0.159	0.027	21.192	1.269	1	1	5
ADGRG7	-0.152	-0.005	0.142	0.948	0.303	0.86	0.075	0	0	1	1	1	3
ADGRL1	-0.129	-0.019	0.09	0.733	3.318	0.506	0.056	0	0	1	1	1	5
ADGRL2	-0.499	-0.085	0.329	0.687	3.675	0.159	0.211	0.061	45.574	1.837	1	1	3
ADGRL3	-0.17	-0.044	0.082	0.493	0.153	0.926	0.064	0	0	1	1	1	3
ADGRV1	-0.1	0.016	0.131	0.792	0.403	0.94	0.059	0	0	1	1	1	4
ADH1A	-0.049	0.025	0.098	0.513	0.169	0.982	0.038	0	0	1	1	1	4
ADH1B	-0.036	0.014	0.064	0.586	2.349	0.503	0.026	0	0	1	1	1	4
ADH1C	-0.118	0.019	0.156	0.79	2.175	0.337	0.07	0.002	8.065	1.088	1	1	3
ADH4	-0.326	0.085	0.496	0.686	22.834	0	0.21	0.142	86.862	7.611	1	1	4
ADH5	-0.006	0.021	0.048	0.133	3.401	0.907	0.014	0	0	1	1	1	9
ADH6	-0.052	-0.009	0.033	0.665	2.423	0.788	0.022	0	0	1	1	1	6
ADH7	-0.052	0.02	0.091	0.594	1.825	0.61	0.037	0	0	1	1	1	4
ADHFE1	-0.036	0.007	0.051	0.739	3.149	0.925	0.022	0	0	1	1	1	9
ADI1	0.016	0.126	0.236	0.025	5.844	0.558	0.056	0	0	1	1	1	8
ADIG	-0.061	0.029	0.118	0.529	1.276	0.735	0.046	0	0	1	1	1	4
ADIPOQ	-0.032	0.003	0.037	0.885	1.379	0.711	0.018	0	0	1	1	1	4
ADIPOR1	-0.013	0.012	0.037	0.347	3.702	0.813	0.013	0	0	1	1	1	8
ADIPOR2	-0.013	0.037	0.086	0.15	2.143	0.995	0.025	0	0	1	1	1	11
ADIRF	-0.082	0.002	0.087	0.955	0.476	0.788	0.043	0	0	1	1	1	3
ADIRF-AS1	-0.458	-0.059	0.339	0.77	1.524	0.217	0.203	0.048	34.399	1.524	1	1	2
ADISSP	-0.245	-0.002	0.241	0.987	2.212	0.331	0.124	0.005	9.587	1.106	1	1	3
ADK	-0.14	0.009	0.157	0.906	1.278	0.973	0.076	0	0	1	1	1	7
ADM	-0.142	-0.028	0.085	0.627	4.764	0.906	0.058	0	0	1	1	1	11
ADM2	-0.202	-0.061	0.08	0.397	0.285	0.991	0.072	0	0	1	1	1	5
ADM5	-0.113	-0.048	0.017	0.151	0.809	0.937	0.033	0	0	1	1	1	5
ADNP	-0.051	-0.025	0.001	0.058	9.319	0.502	0.013	0	0	1	1	1	11
ADNP-AS1	-0.537	-0.046	0.446	0.856	0.01	0.921	0.251	0	0	1	1	1	2
ADNP2	-0.072	0.034	0.14	0.533	1.168	0.978	0.054	0	0	1	1	1	7
ADO	-0.061	0.034	0.13	0.48	2.14	0.906	0.049	0	0	1	1	1	7
ADORA1	-0.004	0	0.004	0.994	0.68	0.998	0.002	0	0	1	1	1	8
ADORA2A	-0.129	0.008	0.146	0.906	2.837	0.725	0.07	0	0	1	1	1	6
ADORA2A-AS1	-0.131	0.08	0.29	0.458	4.989	0.083	0.107	0.019	59.915	2.495	1	1	3
ADORA2B	-0.05	0.029	0.108	0.469	14.52	0.151	0.04	0.004	31.129	1.452	1	1	11
ADORA3	-0.041	0.025	0.091	0.461	4.602	0.708	0.034	0	0	1	1	1	8
ADPGK	-0.024	0.001	0.025	0.951	4.147	0.763	0.013	0	0	1	1	1	8
ADPGK-AS1	-0.592	-0.112	0.367	0.646	0.203	0.653	0.245	0	0	1	1	1	2
ADPRH	-0.035	0.022	0.08	0.444	10.585	0.391	0.029	0.001	5.524	1.058	1	1	11
ADPRHL1	-0.004	0	0.004	0.884	7.959	0.633	0.002	0	0	1	1	1	11
ADPRHL2	0.004	0.033	0.061	0.027	0.932	0.988	0.015	0	0	1	1	1	7
ADPRM	-0.224	-0.097	0.03	0.135	4.237	0.516	0.065	0	0	1	1	1	6
ADPRS	-0.261	-0.124	0.014	0.077	2.824	0.419	0.07	0	0	1	1	1	4
ADRA1A	-0.048	0.001	0.049	0.98	1.147	0.979	0.025	0	0	1	1	1	7
ADRA1B	-0.026	0	0.026	0.997	4.777	0.781	0.013	0	0	1	1	1	9
ADRA1D	-0.105	-0.02	0.065	0.649	4.578	0.469	0.043	0	0	1	1	1	6
ADRA2A	-0.079	0.007	0.093	0.875	0.57	0.966	0.044	0	0	1	1	1	5
ADRA2B	-0.023	0.011	0.045	0.519	4.101	0.768	0.017	0	0	1	1	1	8
ADRA2C	-0.127	-0.011	0.105	0.855	2.846	0.724	0.059	0	0	1	1	1	6
ADRB1	-0.013	0.063	0.138	0.106	3.756	0.807	0.039	0	0	1	1	1	8
ADRB2	-0.214	0.007	0.229	0.948	1.053	0.958	0.113	0	0	1	1	1	6
ADRB3	-0.15	-0.028	0.095	0.657	8.069	0.152	0.062	0.008	38.032	1.614	1	1	6
ADRBK1	-0.12	0.124	0.368	0.318	6.663	0.036	0.124	0.032	69.985	3.332	1	1	3
ADRBK2	-0.189	0.003	0.195	0.977	0.302	0.86	0.098	0	0	1	1	1	3
ADRM1	-0.028	-0.007	0.015	0.543	5.761	0.835	0.011	0	0	1	1	1	11
ADSL	-0.033	-0.005	0.022	0.692	4.111	0.942	0.014	0	0	1	1	1	11
ADSS	-0.068	-0.024	0.019	0.27	6.221	0.399	0.022	0	3.546	1.037	1	1	7
ADSS1	-0.163	0.073	0.309	0.546	0.525	0.769	0.12	0	0	1	1	1	3
ADSS2	-0.016	0.097	0.21	0.092	2.333	0.506	0.057	0	0	1	1	1	4
ADSSL1	-0.061	-0.015	0.03	0.514	2.409	0.879	0.023	0	0	1	1	1	7
ADTRP	-0.174	-0.028	0.119	0.709	2.144	0.709	0.075	0	0	1	1	1	5
AEBP1	-0.017	0.058	0.134	0.131	11.713	0.305	0.039	0.002	14.624	1.171	1	1	11
AEBP2	-0.038	-0.012	0.015	0.401	5.776	0.834	0.014	0	0	1	1	1	11
AEN	-0.191	-0.09	0.012	0.082	6.17	0.404	0.052	0.001	2.75	1.028	1	1	7
AES	-0.029	-0.005	0.019	0.682	0.513	0.992	0.012	0	0	1	1	1	6
AFAP	-0.032	0.023	0.077	0.419	0.109	0.947	0.028	0	0	1	1	1	3
AFAP1	-0.097	-0.015	0.068	0.725	4.482	0.723	0.042	0	0	1	1	1	8
AFAP1-AS1	-0.043	0.018	0.078	0.57	0.058	0.81	0.031	0	0	1	1	1	2
AFAP1L1	-0.166	-0.015	0.137	0.85	11.436	0.043	0.077	0.017	56.277	2.287	1	1	6
AFAP1L2	-0.041	0.003	0.048	0.88	10.873	0.367	0.023	0	8.032	1.087	1	1	11
AFAR3	-0.002	0	0.002	0.983	0.683	0.877	0.001	0	0	1	1	1	4
AFDN	-0.543	-0.063	0.416	0.796	0.158	0.691	0.245	0	0	1	1	1	2
AFF1	-0.221	-0.051	0.119	0.557	1.836	0.766	0.087	0	0	1	1	1	5
AFF2	-0.058	-0.003	0.053	0.927	16.311	0.022	0.028	0.002	57.085	2.33	1	1	8
AFF3	-0.022	0.011	0.043	0.524	5.11	0.746	0.017	0	0	1	1	1	9
AFF4	-0.049	-0.007	0.034	0.724	2.274	0.971	0.021	0	0	1	1	1	9
AFG1L	-0.355	-0.015	0.325	0.932	0.584	0.9	0.173	0	0	1	1	1	4
AFG2A	-0.132	-0.007	0.117	0.907	0.527	0.769	0.064	0	0	1	1	1	3
AFG2B	-0.067	0.052	0.171	0.395	3.375	0.337	0.061	0.002	11.116	1.125	1	1	4
AFG3L1	-0.004	0	0.004	0.918	4.771	0.189	0.002	0	37.12	1.59	1	1	4
AFG3L1P	-0.271	-0.113	0.045	0.161	2.525	0.64	0.081	0	0	1	1	1	5
AFG3L2	-0.038	0.007	0.051	0.772	12.075	0.209	0.023	0.001	25.465	1.342	1	1	10
AFM	-0.22	-0.091	0.038	0.166	7.964	0.093	0.066	0.01	49.775	1.991	1	1	5
AFMID	-0.061	0.006	0.073	0.85	3.655	0.819	0.034	0	0	1	1	1	8
AFP	-0.049	-0.002	0.045	0.93	1.998	0.736	0.024	0	0	1	1	1	5
AFTIPHILIN	-0.061	-0.024	0.013	0.208	1.016	0.602	0.019	0	0	1	1	1	3
AFTPH	-0.002	0.03	0.062	0.067	8.132	0.616	0.016	0	0	1	1	1	11
AGA	-0.026	0.039	0.105	0.241	3.223	0.955	0.034	0	0	1	1	1	10
AGA-DT	-0.249	0.203	0.655	0.378	0.078	0.779	0.231	0	0	1	1	1	2
AGAP1	-0.326	-0.11	0.105	0.316	7.889	0.096	0.11	0.026	49.296	1.972	1	1	5
AGAP1-IT1	-0.643	-0.234	0.175	0.262	0.535	0.465	0.209	0	0	1	1	1	2
AGAP11	-0.325	-0.073	0.178	0.568	5.653	0.13	0.129	0.028	46.935	1.884	1	1	4
AGAP2	-0.056	-0.004	0.049	0.894	2.92	0.571	0.027	0	0	1	1	1	5
AGAP3	-0.166	0.038	0.242	0.718	9.944	0.077	0.104	0.027	49.716	1.989	1	1	6
AGAP4	-0.936	-0.197	0.541	0.6	4.655	0.098	0.377	0.232	57.035	2.328	1	1	3
AGAP6	-0.676	-0.276	0.123	0.175	6.401	0.094	0.204	0.08	53.133	2.134	1	1	4
AGAP7	-0.403	-0.002	0.399	0.992	1.326	0.249	0.205	0.021	24.596	1.326	1	1	2
AGAP9	-0.718	-0.205	0.308	0.434	2.8	0.247	0.262	0.083	28.582	1.4	1	1	3
AGBL1	-0.028	0.006	0.041	0.719	1.332	0.856	0.017	0	0	1	1	1	5
AGBL2	-0.112	-0.023	0.067	0.622	2.564	0.922	0.046	0	0	1	1	1	8
AGBL3	-0.11	-0.043	0.023	0.202	4.838	0.565	0.034	0	0	1	1	1	7
AGBL4	-0.174	-0.051	0.073	0.423	6.173	0.187	0.063	0.007	35.197	1.543	1	1	5
AGBL5	0.017	0.108	0.198	0.02	4.522	0.718	0.046	0	0	1	1	1	8
AGER	-0.002	0	0.002	0.988	3.164	0.869	0.001	0	0	1	1	1	8
AGFG1	-0.025	0.062	0.15	0.163	3.99	0.781	0.045	0	0	1	1	1	8
AGFG2	-0.089	-0.015	0.058	0.68	4.208	0.649	0.037	0	0	1	1	1	7
AGGF1	-0.046	-0.009	0.028	0.63	5.222	0.815	0.019	0	0	1	1	1	10
AGK	-0.109	0.037	0.184	0.616	5.412	0.61	0.075	0	0	1	1	1	8
AGL	-0.066	-0.027	0.011	0.163	3.552	0.895	0.02	0	0	1	1	1	9
AGMAT	-0.125	-0.021	0.083	0.691	2.93	0.891	0.053	0	0	1	1	1	8
AGMO	-0.147	-0.011	0.125	0.872	4.164	0.244	0.069	0.005	27.953	1.388	1	1	4
AGO1	-0.093	0.036	0.164	0.586	2.199	0.333	0.065	0.002	9.045	1.099	1	1	3
AGO2	-0.16	0.09	0.34	0.483	1.265	0.261	0.128	0.013	20.927	1.265	1	1	2
AGO3	-0.138	0.034	0.206	0.698	0.018	0.894	0.088	0	0	1	1	1	2
AGO4	-0.182	0.009	0.2	0.927	1.384	0.5	0.097	0	0	1	1	1	3
AGPAT1	-0.032	-0.009	0.014	0.424	2.631	0.917	0.012	0	0	1	1	1	8
AGPAT2	-0.028	0.009	0.047	0.621	4.012	0.856	0.019	0	0	1	1	1	9
AGPAT3	-0.092	0.022	0.135	0.71	1.632	0.977	0.058	0	0	1	1	1	8
AGPAT4	-0.021	0.019	0.059	0.357	4.342	0.825	0.02	0	0	1	1	1	9
AGPAT4-IT1	-0.379	-0.079	0.221	0.605	0.674	0.714	0.153	0	0	1	1	1	3
AGPAT5	-0.059	-0.014	0.032	0.557	0.935	0.996	0.023	0	0	1	1	1	8
AGPAT6	-0.101	0.045	0.19	0.546	1.096	0.578	0.074	0	0	1	1	1	3
AGPAT7	-0.114	-0.062	-0.011	0.018	0.174	0.917	0.026	0	0	1	1	1	3
AGPAT9	-0.473	-0.129	0.214	0.46	0.033	0.983	0.175	0	0	1	1	1	3
AGPS	-0.069	0.05	0.168	0.41	1.762	0.972	0.06	0	0	1	1	1	8
AGR2	-0.095	-0.01	0.075	0.82	6.235	0.284	0.043	0.002	19.805	1.247	1	1	6
AGR3	-0.004	0.043	0.09	0.075	2.719	0.606	0.024	0	0	1	1	1	5
AGRN	-0.045	0.045	0.136	0.327	2.618	0.918	0.046	0	0	1	1	1	8
AGRP	-0.028	0.001	0.031	0.925	1.546	0.818	0.015	0	0	1	1	1	5
AGT	-0.076	-0.018	0.04	0.543	3.911	0.689	0.03	0	0	1	1	1	7
AGTPBP1	-0.12	-0.001	0.117	0.98	7.077	0.421	0.06	0	1.082	1.011	1	1	8
AGTR1	-0.021	0.035	0.09	0.219	1.281	0.734	0.028	0	0	1	1	1	4
AGTR2	-0.084	-0.033	0.017	0.195	0.524	0.914	0.026	0	0	1	1	1	4
AGTRAP	-0.118	-0.016	0.086	0.756	4.716	0.695	0.052	0	0	1	1	1	8
AGTRL1	-0.064	0.106	0.277	0.223	0.967	0.617	0.087	0	0	1	1	1	3
AGXT	-0.094	-0.037	0.019	0.195	1.084	0.956	0.029	0	0	1	1	1	6
AGXT2	-0.032	0.067	0.167	0.184	1.698	0.889	0.051	0	0	1	1	1	6
AGXT2L1	-0.123	-0.023	0.077	0.652	0.454	0.978	0.051	0	0	1	1	1	5
AGXT2L2	-0.094	0.074	0.243	0.387	0.577	0.447	0.086	0	0	1	1	1	2
AHCTF1	-0.045	0.002	0.048	0.948	3.156	0.978	0.024	0	0	1	1	1	11
