lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
PRMT2	-0.265	-0.15	-0.036	0.01	6.463	0.373	0.058	0.002	7.159	1.077	0.792	1	7
RBM34	-0.119	-0.067	-0.016	0.01	3.701	0.717	0.026	0	0	1	0.792	1	7
REL	0.04	0.169	0.299	0.01	4.725	0.58	0.066	0	0	1	0.792	1	7
RNF182	0.037	0.155	0.273	0.01	1.833	0.872	0.06	0	0	1	0.792	1	6
SALL1	-0.107	-0.061	-0.014	0.01	1.651	0.8	0.024	0	0	1	0.792	1	5
SCD	0.026	0.106	0.185	0.009	1.315	0.971	0.04	0	0	1	0.792	1	7
SCG3	0.015	0.064	0.113	0.01	3.053	0.692	0.025	0	0	1	0.792	1	6
SCN10A	0.041	0.167	0.293	0.01	0.923	0.63	0.064	0	0	1	0.792	1	3
SDHC	0.048	0.193	0.337	0.009	3.078	0.545	0.074	0	0	1	0.792	1	5
SH3GL1P1	-0.185	-0.106	-0.026	0.009	1.217	0.749	0.04	0	0	1	0.792	1	4
SLC10A2	0.024	0.092	0.161	0.008	0.434	0.805	0.035	0	0	1	0.792	1	3
SMARCC1	0.046	0.178	0.311	0.008	2.412	0.66	0.068	0	0	1	0.792	1	5
SPEM1	-0.336	-0.192	-0.047	0.009	7.365	0.118	0.074	0.012	45.691	1.841	0.792	1	5
STAG3L5P	-1.634	-0.93	-0.227	0.01	0.681	0.409	0.359	0	0	1	0.792	1	2
TEX22	0.026	0.105	0.185	0.009	3.558	0.615	0.041	0	0	1	0.792	1	6
TMEM155	-0.212	-0.12	-0.029	0.01	1.258	0.533	0.047	0	0	1	0.792	1	3
TMEM27	-0.243	-0.139	-0.034	0.009	2.267	0.322	0.053	0.002	11.767	1.133	0.792	1	3
TMPRSS11E	-0.117	-0.066	-0.016	0.01	0.277	0.599	0.026	0	0	1	0.792	1	2
TTC9B	0.023	0.096	0.169	0.01	1.849	0.763	0.037	0	0	1	0.792	1	5
TXNDC9	0.04	0.17	0.3	0.01	5.162	0.523	0.066	0	0	1	0.792	1	7
ZNRD2	-0.396	-0.228	-0.06	0.008	0.373	0.83	0.086	0	0	1	0.792	1	3
ABCD1	0.051	0.22	0.389	0.011	0.633	0.959	0.086	0	0	1	0.796	1	5
CD320	0.042	0.183	0.323	0.011	6.092	0.413	0.072	0.001	1.517	1.015	0.796	1	7
CTSL1	-0.475	-0.269	-0.063	0.011	0.993	0.319	0.105	0	0	1	0.796	1	2
FAM19A2	-0.451	-0.255	-0.059	0.011	1.083	0.582	0.1	0	0	1	0.796	1	3
FKBP4	0.033	0.141	0.25	0.011	3.34	0.503	0.055	0	0	1	0.796	1	5
GPR88	-0.102	-0.058	-0.013	0.011	1.47	0.832	0.023	0	0	1	0.796	1	5
HN1L	0.029	0.125	0.222	0.011	0.38	0.827	0.049	0	0	1	0.796	1	3
KRBOX1-AS1	0.023	0.101	0.178	0.011	0.056	0.812	0.039	0	0	1	0.796	1	2
SNORD79	0.12	0.52	0.919	0.011	0.741	0.69	0.204	0	0	1	0.796	1	3
ZNF136	0.035	0.151	0.267	0.011	4.701	0.583	0.059	0	0	1	0.796	1	7
UTP3	0.064	0.279	0.494	0.011	4.359	0.36	0.11	0.005	8.23	1.09	0.797	1	5
LOC157273	-0.313	-0.176	-0.04	0.011	2.351	0.125	0.069	0.006	57.47	2.351	0.802	1	2
RBMY2EP	0.06	0.264	0.467	0.011	0.472	0.492	0.104	0	0	1	0.802	1	2
GABPB2	0.057	0.249	0.442	0.011	3.788	0.436	0.098	0	0	1	0.805	1	5
ISM2	-0.292	-0.165	-0.038	0.011	8.376	0.079	0.065	0.01	52.243	2.094	0.805	1	5
CPED1	0.035	0.156	0.277	0.011	2.186	0.702	0.062	0	0	1	0.812	1	5
FBXL13	-0.286	-0.161	-0.036	0.011	4.606	0.595	0.064	0	0	1	0.812	1	7
HSPA7	0.214	0.954	1.694	0.011	0.129	0.719	0.377	0	0	1	0.812	1	2
RBP1	-0.162	-0.091	-0.021	0.011	1.964	0.58	0.036	0	0	1	0.812	1	4
RDH11	0.032	0.142	0.252	0.011	3.519	0.741	0.056	0	0	1	0.812	1	7
SPACA1	-0.192	-0.108	-0.024	0.012	3.169	0.53	0.043	0	0	1	0.812	1	5
ST6GAL1	0.053	0.232	0.412	0.011	3.584	0.465	0.092	0	0	1	0.812	1	5
LOC100505782	0.033	0.149	0.265	0.012	0.477	0.49	0.059	0	0	1	0.821	1	2
TCEB3	0.039	0.173	0.308	0.012	0.438	0.803	0.069	0	0	1	0.821	1	3
COLEC12	0.023	0.103	0.182	0.012	4.32	0.633	0.041	0	0	1	0.823	1	7
KDELR2	0.049	0.222	0.396	0.012	5.637	0.465	0.088	0	0	1	0.823	1	7
MRPL22	0.053	0.241	0.428	0.012	5.062	0.536	0.096	0	0	1	0.823	1	7
OR4M1	-0.512	-0.288	-0.064	0.012	0.001	0.977	0.114	0	0	1	0.823	1	2
WNT3	0.107	0.484	0.861	0.012	3.221	0.359	0.192	0.012	6.87	1.074	0.823	1	4
ACER2	-0.483	-0.27	-0.057	0.013	1.971	0.853	0.109	0	0	1	0.828	1	6
ACTR3	0.045	0.205	0.366	0.012	2.226	0.898	0.082	0	0	1	0.828	1	7
ANKRD13B	-0.275	-0.154	-0.032	0.013	4.993	0.417	0.062	0	0	1	0.828	1	6
ANKRD13C	0.038	0.177	0.317	0.013	2.613	0.856	0.071	0	0	1	0.828	1	7
ASCC3	0.032	0.146	0.261	0.012	1.678	0.947	0.058	0	0	1	0.828	1	7
ASNS	0.051	0.243	0.435	0.013	8.514	0.203	0.098	0.018	29.529	1.419	0.828	1	7
BST2	0.037	0.177	0.317	0.013	2.966	0.813	0.071	0	0	1	0.828	1	7
C16orf62	0.032	0.148	0.264	0.013	0.093	0.761	0.059	0	0	1	0.828	1	2
C17orf58	0.04	0.184	0.329	0.012	3.79	0.58	0.074	0	0	1	0.828	1	6
CLEC4D	0.106	0.509	0.912	0.013	2.526	0.64	0.206	0	0	1	0.828	1	5
CMKLR1	0.03	0.146	0.261	0.013	5.397	0.494	0.059	0	0	1	0.828	1	7
CNGA2	-0.297	-0.166	-0.036	0.013	3.336	0.343	0.067	0.002	10.072	1.112	0.828	1	4
DOCK4	0.039	0.188	0.336	0.013	4.043	0.671	0.076	0	0	1	0.828	1	7
EMC3	-0.304	-0.17	-0.036	0.013	2.161	0.706	0.069	0	0	1	0.828	1	5
GNB3	-0.351	-0.196	-0.042	0.013	2.301	0.512	0.079	0	0	1	0.828	1	4
H2AFB2	-0.505	-0.283	-0.06	0.013	0.085	0.771	0.113	0	0	1	0.828	1	2
IL24	0.028	0.13	0.232	0.013	4.697	0.583	0.052	0	0	1	0.828	1	7
LILRB1	0.057	0.27	0.484	0.013	3.201	0.525	0.109	0	0	1	0.828	1	5
LOC100506870	-0.282	-0.159	-0.035	0.012	0.262	0.609	0.063	0	0	1	0.828	1	2
LOC126536	-0.412	-0.23	-0.048	0.013	0.063	0.802	0.093	0	0	1	0.828	1	2
LOC285593	0.016	0.075	0.134	0.013	0.272	0.602	0.03	0	0	1	0.828	1	2
LPIN2	-0.263	-0.147	-0.031	0.013	3.494	0.745	0.059	0	0	1	0.828	1	7
MESDC2	0.048	0.225	0.401	0.013	0.008	0.996	0.09	0	0	1	0.828	1	3
MLH3	-0.269	-0.15	-0.032	0.013	2.669	0.849	0.06	0	0	1	0.828	1	7
MPC1L	-0.38	-0.213	-0.046	0.013	0.54	0.462	0.085	0	0	1	0.828	1	2
MRPS36	0.027	0.129	0.231	0.013	2.921	0.819	0.052	0	0	1	0.828	1	7
NADK2	0.034	0.159	0.283	0.012	1.574	0.813	0.063	0	0	1	0.828	1	5
NFYB	0.095	0.442	0.79	0.013	5.825	0.213	0.177	0.049	31.33	1.456	0.828	1	5
PGAP6	0.046	0.212	0.378	0.012	0.976	0.614	0.085	0	0	1	0.828	1	3
PLAAT2	0.047	0.226	0.405	0.013	0.453	0.797	0.091	0	0	1	0.828	1	3
SPATA46	0.039	0.185	0.33	0.013	0.515	0.473	0.074	0	0	1	0.828	1	2
TCIM	-0.75	-0.42	-0.09	0.013	0.417	0.519	0.168	0	0	1	0.828	1	2
TREX2	-0.474	-0.265	-0.056	0.013	1.155	0.885	0.107	0	0	1	0.828	1	5
WDR70	0.034	0.158	0.283	0.013	7.54	0.274	0.064	0.006	20.428	1.257	0.828	1	7
ZNF845	0.037	0.172	0.306	0.012	2.085	0.837	0.069	0	0	1	0.828	1	6
ELAVL1	0.041	0.197	0.353	0.013	2.13	0.712	0.08	0	0	1	0.832	1	5
HMGB4	-0.238	-0.133	-0.027	0.013	1.238	0.872	0.054	0	0	1	0.832	1	5
KCNC4	-0.219	-0.122	-0.025	0.014	3.68	0.451	0.05	0	0	1	0.832	1	5
LINC00312	-0.087	-0.049	-0.01	0.014	0.028	0.868	0.02	0	0	1	0.832	1	2
LOC285205	-0.378	-0.211	-0.043	0.014	0.466	0.495	0.085	0	0	1	0.832	1	2
OMG	0.037	0.179	0.322	0.014	3.803	0.578	0.073	0	0	1	0.832	1	6
OR5D18	0.049	0.236	0.424	0.014	0.146	0.703	0.096	0	0	1	0.832	1	2
PAPPA2	-0.139	-0.077	-0.016	0.013	2.668	0.751	0.031	0	0	1	0.832	1	6
PRORP	0.037	0.183	0.329	0.014	0.538	0.764	0.074	0	0	1	0.832	1	3
STK11IP	0.023	0.11	0.198	0.014	3.13	0.792	0.045	0	0	1	0.832	1	7
ZNF232	0.033	0.16	0.286	0.014	6.168	0.405	0.065	0.001	2.716	1.028	0.832	1	7
DDB1	0.034	0.166	0.299	0.014	2.333	0.675	0.068	0	0	1	0.833	1	5
FAR1	0.03	0.149	0.268	0.014	1.991	0.921	0.061	0	0	1	0.833	1	7
MTHFD1L	0.014	0.071	0.127	0.014	5.267	0.51	0.029	0	0	1	0.833	1	7
NFE2L1	0.024	0.12	0.217	0.014	4.775	0.573	0.049	0	0	1	0.833	1	7
OR2A14	-0.934	-0.52	-0.106	0.014	1.168	0.28	0.211	0.014	14.379	1.168	0.833	1	2
REP15	0.055	0.273	0.491	0.014	2.133	0.545	0.111	0	0	1	0.833	1	4
ZNF330	0.031	0.155	0.278	0.014	3.112	0.795	0.063	0	0	1	0.837	1	7
MIR1292	0.039	0.195	0.35	0.014	0.789	0.374	0.079	0	0	1	0.839	1	2
ZIC2	-0.07	-0.039	-0.008	0.014	3.425	0.489	0.016	0	0	1	0.839	1	5
ANKRD18A	-0.233	-0.13	-0.026	0.014	0.948	0.623	0.053	0	0	1	0.84	1	3
RAB14	0.044	0.222	0.4	0.014	1.578	0.813	0.091	0	0	1	0.841	1	5
COL18A1	0.082	0.412	0.742	0.014	5.192	0.268	0.168	0.034	22.959	1.298	0.844	1	5
MARVELD1	0.023	0.114	0.206	0.014	2.787	0.733	0.047	0	0	1	0.845	1	6
MIR221	-0.59	-0.327	-0.065	0.015	0.689	0.407	0.134	0	0	1	0.845	1	2
NEUROG3	-0.295	-0.163	-0.032	0.015	2.146	0.709	0.067	0	0	1	0.845	1	5
RASL11B	0.011	0.057	0.103	0.015	0.942	0.624	0.024	0	0	1	0.845	1	3
SAMSN1	0.074	0.372	0.671	0.015	4.748	0.314	0.152	0.019	15.751	1.187	0.845	1	5
TPD52	0.033	0.168	0.304	0.015	3.702	0.717	0.069	0	0	1	0.845	1	7
ZC3H11A	0.031	0.157	0.284	0.015	0.816	0.936	0.064	0	0	1	0.845	1	5
ARPC2	0.034	0.175	0.316	0.015	0.679	0.954	0.072	0	0	1	0.853	1	5
EIF3D	0.038	0.195	0.353	0.015	3.809	0.432	0.08	0	0	1	0.853	1	5
FBXO38	0.022	0.115	0.208	0.015	2.653	0.851	0.047	0	0	1	0.853	1	7
HAR1B	0.05	0.256	0.463	0.015	0.634	0.426	0.105	0	0	1	0.853	1	2
NAF1	0.035	0.18	0.325	0.015	7.355	0.289	0.074	0.007	18.423	1.226	0.853	1	7
OR8I2	0.074	0.38	0.686	0.015	0.253	0.615	0.156	0	0	1	0.853	1	2
PCDHB13	-0.186	-0.103	-0.02	0.015	2.312	0.679	0.042	0	0	1	0.853	1	5
PTRF	-0.255	-0.141	-0.027	0.015	2.682	0.262	0.058	0.003	25.421	1.341	0.853	1	3
TSPO2	-0.283	-0.157	-0.031	0.015	1.017	0.797	0.064	0	0	1	0.853	1	4
UBE4A	0.028	0.146	0.263	0.015	6.609	0.359	0.06	0.002	9.216	1.102	0.853	1	7
HPSE2	0.016	0.086	0.155	0.015	1.25	0.87	0.035	0	0	1	0.855	1	5
PDGFB	0.02	0.106	0.192	0.015	2.807	0.833	0.044	0	0	1	0.855	1	7
DDR1	0.02	0.103	0.187	0.015	7.54	0.274	0.043	0.002	20.429	1.257	0.856	1	7
LOC285419	-0.125	-0.069	-0.013	0.015	0.925	0.336	0.029	0	0	1	0.856	1	2
NUMBL	-0.178	-0.098	-0.019	0.015	3.654	0.723	0.041	0	0	1	0.856	1	7
RAC3	-0.402	-0.222	-0.042	0.015	1.851	0.604	0.092	0	0	1	0.856	1	4
MFSD4	-0.159	-0.088	-0.017	0.016	1.481	0.477	0.036	0	0	1	0.857	1	3
SHMT2	0.031	0.164	0.297	0.016	2.556	0.862	0.068	0	0	1	0.861	1	7
AMH	0.022	0.122	0.221	0.017	1.047	0.903	0.051	0	0	1	0.862	1	5
ANP32E	0.067	0.359	0.65	0.016	4.923	0.295	0.149	0.021	18.754	1.231	0.862	1	5
CLK3	0.017	0.094	0.171	0.017	4.222	0.647	0.039	0	0	1	0.862	1	7
CMTM5	-0.285	-0.157	-0.029	0.016	5.147	0.398	0.065	0.001	2.848	1.029	0.862	1	6
DEFB131	-0.404	-0.222	-0.04	0.017	0.061	0.805	0.093	0	0	1	0.862	1	2
FAM195B	0.04	0.214	0.388	0.016	2.357	0.308	0.089	0.004	15.161	1.179	0.862	1	3
HDAC2	0.033	0.177	0.321	0.016	2.05	0.727	0.073	0	0	1	0.862	1	5
IKBKAP	0.034	0.186	0.339	0.017	1.462	0.481	0.078	0	0	1	0.862	1	3
IMMT	0.04	0.223	0.405	0.017	4.43	0.351	0.093	0.004	9.711	1.108	0.862	1	5
KBTBD3	0.022	0.117	0.213	0.016	3.438	0.752	0.049	0	0	1	0.862	1	7
KIAA0664	0.121	0.661	1.201	0.016	1.71	0.191	0.275	0.064	41.533	1.71	0.862	1	2
KIR2DS4	0.065	0.351	0.637	0.016	4.269	0.371	0.146	0.008	6.293	1.067	0.862	1	5
LHFP	-0.126	-0.069	-0.012	0.017	0.746	0.689	0.029	0	0	1	0.862	1	3
MAP3K5	0.046	0.245	0.444	0.016	8.373	0.212	0.102	0.02	28.339	1.395	0.862	1	7
MAZ	0.023	0.125	0.227	0.016	5.759	0.451	0.052	0	0	1	0.862	1	7
MSRB3	-0.169	-0.093	-0.017	0.017	5.482	0.484	0.039	0	0	1	0.862	1	7
NDFIP2	0.021	0.118	0.214	0.017	1.608	0.952	0.049	0	0	1	0.862	1	7
OGA	-0.539	-0.297	-0.055	0.016	1.446	0.485	0.123	0	0	1	0.862	1	3
OR6A2	-0.128	-0.07	-0.013	0.017	0.862	0.65	0.029	0	0	1	0.862	1	3
PALD1	-0.22	-0.121	-0.022	0.016	2.944	0.567	0.05	0	0	1	0.862	1	5
PDXK	0.029	0.158	0.288	0.017	3.128	0.537	0.066	0	0	1	0.862	1	5
PEAK1	0.02	0.108	0.197	0.017	4.982	0.418	0.045	0	0	1	0.862	1	6
SIGLEC9	0.035	0.19	0.345	0.016	6.016	0.421	0.079	0	0.27	1.003	0.862	1	7
TFAP2E	-0.238	-0.131	-0.024	0.016	2.161	0.904	0.054	0	0	1	0.862	1	7
TLL1	-0.074	-0.041	-0.008	0.016	0.228	0.994	0.017	0	0	1	0.862	1	5
TRMO	-0.338	-0.186	-0.034	0.016	0.772	0.856	0.078	0	0	1	0.862	1	4
ZNF34	0.028	0.151	0.274	0.016	6.502	0.369	0.063	0.002	7.714	1.084	0.862	1	7
ZNF641	-0.318	-0.175	-0.032	0.016	6.566	0.363	0.073	0.003	8.621	1.094	0.862	1	7
ZWINT	-0.3	-0.165	-0.031	0.016	4.318	0.634	0.069	0	0	1	0.862	1	7
LMBR1	0.015	0.081	0.148	0.017	2.952	0.815	0.034	0	0	1	0.87	1	7
EIF2S2	0.034	0.188	0.343	0.017	0.457	0.978	0.079	0	0	1	0.871	1	5
GMEB1	0.019	0.106	0.193	0.017	2.321	0.888	0.044	0	0	1	0.871	1	7
LOC100131860	-0.142	-0.078	-0.014	0.017	0.355	0.551	0.033	0	0	1	0.872	1	2
GAS6-AS1	-0.742	-0.407	-0.072	0.017	0.7	0.705	0.171	0	0	1	0.874	1	3
SUOX	-0.202	-0.111	-0.02	0.017	3.779	0.707	0.046	0	0	1	0.878	1	7
CAVIN4	-0.366	-0.2	-0.035	0.017	1.448	0.485	0.084	0	0	1	0.879	1	3
SART3	0.027	0.156	0.284	0.017	9.129	0.166	0.065	0.009	34.276	1.522	0.879	1	7
ADGRG6	0.063	0.361	0.658	0.018	1.776	0.62	0.152	0	0	1	0.882	1	4
ELOVL2	-0.164	-0.09	-0.016	0.018	2.947	0.567	0.038	0	0	1	0.882	1	5
ADAM32	0.027	0.166	0.304	0.019	6.443	0.168	0.071	0.009	37.916	1.611	0.883	1	5
ANO10	0.02	0.122	0.223	0.019	2.937	0.817	0.052	0	0	1	0.883	1	7
BTG3	0.037	0.221	0.404	0.019	3.036	0.552	0.094	0	0	1	0.883	1	5
C16orf3	-0.279	-0.152	-0.025	0.019	0.891	0.345	0.065	0	0	1	0.883	1	2
CD63	0.018	0.109	0.201	0.019	3.564	0.735	0.047	0	0	1	0.883	1	7
GABRG1	-0.227	-0.124	-0.02	0.019	0.137	0.934	0.053	0	0	1	0.883	1	3
HEIH	0.041	0.24	0.44	0.018	0.324	0.569	0.102	0	0	1	0.883	1	2
HIGD1C	0.043	0.262	0.48	0.019	1.926	0.382	0.111	0	0	1	0.883	1	3
HIST1H2AH	-0.494	-0.27	-0.047	0.018	0.369	0.544	0.114	0	0	1	0.883	1	2
HNF1A	-0.317	-0.174	-0.03	0.018	9.447	0.093	0.073	0.013	47.071	1.889	0.883	1	6
LAMP1	0.026	0.154	0.283	0.019	6.982	0.323	0.066	0.004	14.064	1.164	0.883	1	7
LIN28A	-0.239	-0.13	-0.022	0.019	1.673	0.643	0.055	0	0	1	0.883	1	4
LIPE-AS1	-0.386	-0.211	-0.037	0.018	0.007	0.934	0.089	0	0	1	0.883	1	2
LOC283177	-0.333	-0.182	-0.031	0.018	0.617	0.432	0.077	0	0	1	0.883	1	2
LOC285819	0.013	0.078	0.143	0.018	1.177	0.555	0.033	0	0	1	0.883	1	3
LOC440354	0.064	0.369	0.674	0.018	0.418	0.518	0.156	0	0	1	0.883	1	2
LOC93622	0.055	0.328	0.601	0.019	0.513	0.774	0.139	0	0	1	0.883	1	3
MAP3K4	0.024	0.139	0.255	0.018	5.462	0.486	0.059	0	0	1	0.883	1	7
NOP53	-0.312	-0.171	-0.029	0.018	0.982	0.612	0.072	0	0	1	0.883	1	3
NUP214	-0.259	-0.141	-0.023	0.019	4.824	0.567	0.06	0	0	1	0.883	1	7
OR4A15	-0.646	-0.352	-0.059	0.019	0.264	0.607	0.15	0	0	1	0.883	1	2
OR51A7	-0.71	-0.387	-0.065	0.019	0.281	0.596	0.164	0	0	1	0.883	1	2
OR51G1	-0.39	-0.213	-0.036	0.018	0.019	0.89	0.09	0	0	1	0.883	1	2
RAB22A	0.033	0.196	0.36	0.019	4.15	0.386	0.083	0.001	3.618	1.038	0.883	1	5
RACGAP1	0.048	0.287	0.526	0.019	3.372	0.498	0.122	0	0	1	0.883	1	5
RPL13P5	-0.429	-0.234	-0.039	0.018	0.612	0.434	0.099	0	0	1	0.883	1	2
SNRPD2	0.024	0.147	0.27	0.019	4.969	0.548	0.063	0	0	1	0.883	1	7
STPG3	0.053	0.307	0.562	0.018	0.014	0.907	0.13	0	0	1	0.883	1	2
TIMM10	0.025	0.147	0.269	0.018	3.412	0.756	0.062	0	0	1	0.883	1	7
TOP1MT	0.032	0.189	0.347	0.018	3.397	0.494	0.08	0	0	1	0.883	1	5
TOPBP1	0.028	0.168	0.308	0.018	5.254	0.512	0.071	0	0	1	0.883	1	7
UNG	0.028	0.169	0.311	0.019	4.147	0.657	0.072	0	0	1	0.883	1	7
VGLL4	0.029	0.175	0.321	0.019	8.855	0.182	0.074	0.012	32.242	1.476	0.883	1	7
YWHAG	0.03	0.178	0.327	0.019	2.517	0.642	0.076	0	0	1	0.883	1	5
ANAPC4	0.023	0.142	0.26	0.019	3.28	0.773	0.06	0	0	1	0.884	1	7
BLCAP	0.021	0.132	0.242	0.019	9.035	0.172	0.056	0.007	33.59	1.506	0.884	1	7
MIR425	-1.027	-0.559	-0.091	0.019	0.011	0.917	0.239	0	0	1	0.884	1	2
RAB13	0.041	0.249	0.457	0.019	4.294	0.368	0.106	0.004	6.857	1.074	0.884	1	5
TAC3	-0.248	-0.135	-0.022	0.019	0.318	0.853	0.058	0	0	1	0.884	1	3
TEPSIN	0.029	0.179	0.328	0.019	0.25	0.883	0.076	0	0	1	0.884	1	3
TM9SF3	0.034	0.211	0.387	0.019	3.049	0.803	0.09	0	0	1	0.884	1	7
ADAMTS8	0.015	0.092	0.17	0.02	0.68	0.712	0.039	0	0	1	0.886	1	3
AMELY	-0.267	-0.145	-0.023	0.019	1.564	0.457	0.062	0	0	1	0.886	1	3
C9orf91	0.045	0.282	0.52	0.02	0.068	0.794	0.121	0	0	1	0.886	1	2
CYCS	0.04	0.253	0.465	0.02	2.302	0.68	0.108	0	0	1	0.886	1	5
EMC2	0.026	0.159	0.293	0.02	1.975	0.74	0.068	0	0	1	0.886	1	5
LOC283112	-0.124	-0.067	-0.011	0.02	0.296	0.586	0.029	0	0	1	0.886	1	2
LOC440792	-0.198	-0.108	-0.017	0.02	0.096	0.756	0.046	0	0	1	0.886	1	2
LSM14A	0.028	0.179	0.329	0.02	3.195	0.526	0.077	0	0	1	0.886	1	5
MOB2	-0.282	-0.153	-0.024	0.02	6.247	0.283	0.066	0.005	19.967	1.249	0.886	1	6
MTMR9	0.019	0.119	0.219	0.02	6.363	0.384	0.051	0.001	5.699	1.06	0.886	1	7
MYO1A	-0.195	-0.106	-0.017	0.02	1.811	0.875	0.045	0	0	1	0.886	1	6
NAALADL1	0.021	0.13	0.239	0.02	3.136	0.792	0.056	0	0	1	0.886	1	7
OR1Q1	0.016	0.1	0.184	0.02	0.416	0.812	0.043	0	0	1	0.886	1	3
PDSS2	0.031	0.194	0.357	0.02	1.432	0.839	0.083	0	0	1	0.886	1	5
RUFY4	-0.331	-0.18	-0.028	0.02	0.565	0.904	0.077	0	0	1	0.886	1	4
SEC62	0.019	0.122	0.225	0.02	2.227	0.898	0.052	0	0	1	0.886	1	7
SPP2	0.018	0.109	0.201	0.02	1.17	0.557	0.047	0	0	1	0.886	1	3
WT1-AS	-0.228	-0.124	-0.02	0.019	0.118	0.731	0.053	0	0	1	0.886	1	2
ACY3	-0.189	-0.103	-0.016	0.02	2.409	0.79	0.044	0	0	1	0.888	1	6
ANKRD44	0.03	0.193	0.356	0.02	12.603	0.05	0.083	0.022	52.392	2.1	0.888	1	7
BRD7	0.019	0.124	0.229	0.02	1.366	0.968	0.054	0	0	1	0.888	1	7
CMIP	0.036	0.233	0.429	0.02	13.239	0.039	0.1	0.035	54.68	2.207	0.888	1	7
CSNK1G1	0.024	0.152	0.28	0.02	4.643	0.326	0.065	0.003	13.85	1.161	0.888	1	5
ENOX1	0.013	0.086	0.158	0.02	3.515	0.621	0.037	0	0	1	0.888	1	6
FOSL2	0.025	0.162	0.299	0.021	3.346	0.764	0.07	0	0	1	0.888	1	7
FYTTD1	0.035	0.226	0.417	0.021	1.363	0.851	0.098	0	0	1	0.888	1	5
GRAMD2B	0.031	0.2	0.37	0.021	1.416	0.493	0.087	0	0	1	0.888	1	3
LRRC6	0.045	0.296	0.547	0.021	2.741	0.433	0.128	0	0	1	0.888	1	4
MAP3K10	0.019	0.119	0.22	0.02	4.008	0.676	0.051	0	0	1	0.888	1	7
NCEH1	0.021	0.137	0.253	0.02	2.215	0.819	0.059	0	0	1	0.888	1	6
NEURL1B	-0.181	-0.098	-0.015	0.021	4.855	0.563	0.042	0	0	1	0.888	1	7
NONO	0.028	0.18	0.332	0.02	4.837	0.304	0.077	0.005	17.308	1.209	0.888	1	5
PLA2G4A	0.049	0.314	0.58	0.02	2.036	0.729	0.136	0	0	1	0.888	1	5
TCAP	0.02	0.132	0.244	0.021	3.865	0.695	0.057	0	0	1	0.888	1	7
YPEL2	0.016	0.106	0.195	0.021	2.218	0.899	0.046	0	0	1	0.888	1	7
C5orf22	0.019	0.123	0.227	0.021	2.772	0.735	0.053	0	0	1	0.89	1	6
MSL3	0.037	0.245	0.452	0.021	4.757	0.313	0.106	0.009	15.921	1.189	0.89	1	5
SNU13	-0.332	-0.179	-0.027	0.021	1.823	0.61	0.078	0	0	1	0.895	1	4
LOC440925	0.034	0.226	0.419	0.021	0.876	0.349	0.098	0	0	1	0.9	1	2
ANP32A	0.03	0.206	0.381	0.021	1.976	0.74	0.089	0	0	1	0.901	1	5
APOOL	0.017	0.114	0.212	0.021	1.383	0.967	0.05	0	0	1	0.901	1	7
ATP1B3	0.024	0.161	0.299	0.021	1.71	0.789	0.07	0	0	1	0.901	1	5
CNNM4	0.018	0.124	0.23	0.022	6.794	0.34	0.054	0.002	11.685	1.132	0.901	1	7
DDX5	0.018	0.126	0.233	0.022	4.205	0.649	0.055	0	0	1	0.901	1	7
FAM109B	-0.246	-0.133	-0.019	0.022	0.589	0.745	0.058	0	0	1	0.901	1	3
KLHDC2	0.023	0.155	0.287	0.022	4.683	0.585	0.067	0	0	1	0.901	1	7
LEPRE1	0.046	0.318	0.59	0.022	5.24	0.073	0.139	0.034	61.831	2.62	0.901	1	3
MCUB	0.025	0.169	0.314	0.022	2.139	0.343	0.074	0.001	6.486	1.069	0.901	1	3
PRG3	-0.098	-0.053	-0.008	0.022	1.877	0.758	0.023	0	0	1	0.901	1	5
RAF1	0.028	0.19	0.352	0.022	6.182	0.403	0.083	0.001	2.94	1.03	0.901	1	7
REREP3	-1.227	-0.662	-0.096	0.022	1.089	0.297	0.289	0.019	8.172	1.089	0.901	1	2
RIT1	0.018	0.124	0.23	0.022	4.969	0.548	0.054	0	0	1	0.901	1	7
SPDL1	0.02	0.138	0.255	0.021	0.462	0.977	0.06	0	0	1	0.901	1	5
TLR5	0.025	0.167	0.31	0.022	6.164	0.405	0.073	0.001	2.66	1.027	0.901	1	7
TMEM205	0.026	0.175	0.323	0.021	8.153	0.227	0.076	0.01	26.405	1.359	0.901	1	7
TMEM56	-0.101	-0.054	-0.008	0.022	1.406	0.704	0.024	0	0	1	0.901	1	4
TNFAIP3	0.038	0.261	0.484	0.022	5.714	0.222	0.114	0.019	29.996	1.428	0.901	1	5
UBR3	0.017	0.119	0.222	0.022	2.519	0.866	0.052	0	0	1	0.901	1	7
USP9Y	0.055	0.373	0.692	0.022	1.392	0.846	0.163	0	0	1	0.901	1	5
WDR3	0.017	0.117	0.218	0.021	4.181	0.652	0.051	0	0	1	0.901	1	7
HOXC12	0.016	0.113	0.209	0.022	2.316	0.678	0.049	0	0	1	0.904	1	5
PGPEP1L	-0.28	-0.151	-0.022	0.022	1.672	0.433	0.066	0	0	1	0.904	1	3
TBC1D9	0.027	0.192	0.356	0.022	2.446	0.654	0.084	0	0	1	0.904	1	5
UBE2N	0.023	0.162	0.3	0.022	4.367	0.627	0.071	0	0	1	0.904	1	7
